IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.188.124.27","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"54.188.124.39","kube-apiserver","","","","","1158def1fbbe0b404e76aba20c587dc9.gr7.us-west-2.eks.amazonaws.com|ip-172-16-126-224.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.174.99.215|172.16.126.224","false"
"54.188.124.36","*.truedata.co","","","","","*.truedata.co|*.td-api.com|*.twinedata.com","","false"
"54.188.124.40","astajos-pdx-0.dev.egress.channel-assembly.elemental.aws.dev","","","","","astajos-pdx-0.dev.egress.channel-assembly.elemental.aws.dev|*.astajos-pdx-0.dev.egress.channel-assembly.elemental.aws.dev","","false"
"54.188.124.44","*.banpro.cl","","","","","*.banpro.cl|banpro.cl","","false"
"54.188.124.54","","Intuit, Inc.","US","Mountain View","California","api.ip-msaas-prod-usw2-k8s|api.ip-msaas-prod-usw2-k8s.iks.a.intuit.com|eksapi-ip-msaas-prod-usw2-k8s-54e257d385f6f03a.elb.us-west-2.amazonaws.com","","true"
"54.188.124.56","*.us-west-2.pc-sutterhealth.tealiumapis.com","","","","","*.us-west-2.pc-sutterhealth.tealiumapis.com","","false"
"54.188.124.75","*.teletracnavman.net","","","","","*.teletracnavman.net|teletracnavman.net","","false"
"54.188.124.113","dev.manage.trellix.com","Musarubra US LLC","US","","California","dev.manage.trellix.com|*.dev.manage.trellix.com","","false"
"54.188.124.123","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"54.188.124.121","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"54.188.124.132","whitecreekwellness.com","","","","","whitecreekwellness.com|www.whitecreekwellness.com","","false"
"54.188.124.140","*.production.kimchi.cumplo.cl","","","","","*.production.kimchi.cumplo.cl","","false"
"54.188.124.164","*.reversible.com","","","","","*.reversible.com","","false"
"54.188.124.151","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.vhgroup.io|vhgroup.io","","false"
"54.188.124.177","*.doorstead.com","","","","","*.doorstead.com","","false"
"54.188.124.180","*.gocheung.mq-dev.us-west-2.on.aws","","","","","*.gocheung.mq-dev.us-west-2.on.aws","","false"
"54.188.124.202","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"54.188.124.201","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"54.188.124.232","lt-simulator.loadtest.common-path.tigerconnect.com","","","","","lt-simulator.loadtest.common-path.tigerconnect.com","","false"
"54.188.124.246","pilot-api.fleetops.ai","","","","","pilot-api.fleetops.ai","","false"
"54.188.124.252","lsms.cell-2.prod.us-west-2.prod.connect.aws.a2z.com","","","","","lsms.cell-2.prod.us-west-2.prod.connect.aws.a2z.com|*.lsms.cell-2.prod.us-west-2.prod.connect.aws.a2z.com","","false"
"54.188.125.0","fq8.floqast.engineering","","","","","fq8.floqast.engineering|*.fq8.floqast.engineering","","false"
