IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.199.188.38","*.ap-northeast-1.es.amazonaws.com","","","","","*.ap-northeast-1.es.amazonaws.com","","false"
"52.199.188.39","ip-172-31-11-246.ap-northeast-1.compute.internal","SomeOrganization","--","SomeCity","SomeState","","","true"
"52.199.188.46","*.iss.test1-teppay.jp","","","","","*.iss.test1-teppay.jp","","false"
"52.199.188.50","allslot365.me","","","","","allslot365.me","","false"
"52.199.188.52","*.kanagawa.milize-for-test.net","","","","","*.kanagawa.milize-for-test.net","","false"
"52.199.188.59","*.gensports999.com","","","","","*.gensports999.com","","false"
"52.199.188.63","www.conic.jp","CONIC Co., Ltd.","JP","HIGASHIOSAKA-SHI","Osaka","www.conic.jp|conic.jp|www.conic.co.jp|sv05e.okayama.conic.co.jp","","false"
"52.199.188.64","cash-receipt.cria.app","Metaps Payment Inc.","JP","Minato-ku","Tokyo","cash-receipt.cria.app","","false"
"52.199.188.74","app.stage.bccloud.net","","","","","app.stage.bccloud.net","","false"
"52.199.188.75","www.gakuman-mypage.com","Mainichi Comnet Co.,LTD.","JP","Chiyoda-ku","Tokyo","www.gakuman-mypage.com","","false"
"52.199.188.77","*.smartconstruction.com","","","","","*.smartconstruction.com","","false"
"52.199.188.81","fs-carefoods.com","","","","","fs-carefoods.com","","false"
"52.199.188.91","ip-172-31-41-236.ap-northeast-1.compute.internal","Unspecified","US","","","ip-172-31-41-236.ap-northeast-1.compute.internal","","false"
"52.199.188.93","*.its-mo.net","ZENRIN DataCom Co.,LTD.","JP","Minato-ku","Tokyo","*.its-mo.net","","false"
"52.199.188.95","*.biz-evo.jp","ITOCHU Techno-Solutions Corporation","JP","Minato-ku","Tokyo","*.biz-evo.jp|biz-evo.jp","","false"
"52.199.188.118","*.presenterlink.com","","","","","*.presenterlink.com|presenterlink.com","","false"
"52.199.188.121","stg.pif8.net","","","","","stg.pif8.net","","false"
"52.199.188.122","*.arc-recovery-cluster.ap-northeast-1.on.aws","","","","","*.arc-recovery-cluster.ap-northeast-1.on.aws|*.route53-recovery-cluster.ap-northeast-1.amazonaws.com|*.ap-northeast-1.cluster.meridian.amazonaws.com","","false"
"52.199.188.123","*.he98govb8vvba.ap-northeast-1.cs.amazonlightsail.com","","","","","*.he98govb8vvba.ap-northeast-1.cs.amazonlightsail.com","","false"
"52.199.188.134","*.rohto-medical.com","","","","","*.rohto-medical.com","","false"
"52.199.188.135","dfct.daikinaircon.com","DAIKIN INDUSTRIES, LTD.","JP","Osaka","Osaka","dfct.daikinaircon.com","","false"
"52.199.188.138","*.cafiscode.com","","","","","*.cafiscode.com","","false"
"52.199.188.142","*.ai2006.jp","","","","","*.ai2006.jp|ai2006.jp","","false"
"52.199.188.152","*.nichigas.co.jp","","","","","*.nichigas.co.jp","","false"
"52.199.188.155","signing.staging.jinjer.net","","","","","signing.staging.jinjer.net|*.signing.staging.jinjer.net","","false"
"52.199.188.156","*.sensationsprint.com","","","","","*.sensationsprint.com|sensationsprint.com","","false"
"52.199.188.165","*.shifteeapp.jp","System Support Inc.","JP","Kanazawa","Ishikawa","*.shifteeapp.jp|shifteeapp.jp","","false"
"52.199.188.177","ma-rry.net","","","","","ma-rry.net|www.ma-rry.net","","false"
"52.199.188.184","account.ibis.ne.jp","","","","","account.ibis.ne.jp","","false"
