IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.102.148.22","*.execute-api.ap-southeast-6.amazonaws.com","","","","","*.execute-api.ap-southeast-6.amazonaws.com","","false"
"3.102.148.36","lldps.preprod.ap-southeast-6.ml-platform.aws.a2z.com","","","","","lldps.preprod.ap-southeast-6.ml-platform.aws.a2z.com","","false"
"3.102.148.39","utilization.gamma.ap-southeast-6.ml-platform.aws.a2z.com","","","","","utilization.gamma.ap-southeast-6.ml-platform.aws.a2z.com","","false"
"3.102.148.93","*.ap-southeast-6.es.amazonaws.com","","","","","*.ap-southeast-6.es.amazonaws.com","","false"
"3.102.148.90","kube-apiserver","","","","","8c9ac83cc1d0905ae07bb9056511749e.yl4.eks-cluster.ap-southeast-6.api.aws|ip-10-0-120-0.ap-southeast-6.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd28:7e14:2da0::1|2406:da12:8bf0:8d03::75e8|10.0.120.0","false"
"3.102.148.140","*.ap-southeast-6.es.amazonaws.com","","","","","*.ap-southeast-6.es.amazonaws.com","","false"
"3.102.148.141","kube-apiserver","","","","","25c50757aa874d64f9213393006ef4b7.sk1.ap-southeast-6.eks.amazonaws.com|ip-172-16-171-12.ap-southeast-6.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.53.0|172.16.171.12","false"
"3.102.148.142","writer-2.akl-01.ap-southeast-6.gamma.aws.orca.cloudwatch.aws.dev","","","","","writer-2.akl-01.ap-southeast-6.gamma.aws.orca.cloudwatch.aws.dev","","false"
"3.102.148.159","acm-pca-gamma.ap-southeast-6.amazonaws.com","","","","","acm-pca-gamma.ap-southeast-6.amazonaws.com|*.acm-pca-gamma.ap-southeast-6.vpce.amazonaws.com","","false"
"3.102.148.160","api.ap-southeast-6.prod.groot.searchservices.aws.dev","","","","","api.ap-southeast-6.prod.groot.searchservices.aws.dev","","false"
"3.102.148.193","canary-2.c2.reg.ap-southeast-6.prod.amr.shield.aws.dev","","","","","canary-2.c2.reg.ap-southeast-6.prod.amr.shield.aws.dev","","false"
"3.102.148.203","orchestration.ap-southeast-6.glue.aws.a2z.com","","","","","orchestration.ap-southeast-6.glue.aws.a2z.com","","false"
"3.102.148.207","kube-apiserver","","","","","b1c65469551dc49193c939afaf7d3da7.yl4.ap-southeast-6.eks.amazonaws.com|ip-10-0-45-92.ap-southeast-6.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.61.215|10.0.45.92","false"
"3.102.148.208","*.preprod.ap-southeast-6.s3-object-lambda.s3.aws.dev","Amazon.com Inc.","US","Seattle","Washington","*.preprod.ap-southeast-6.s3-object-lambda.s3.aws.dev|*.s3.ap-southeast-6.amazonaws.com","","false"
