IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.5.34.188","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.33.166","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.34.74","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.34.35","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.33.185","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.34.37","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.33.227","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.33.199","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"3.5.33.8","*.s3.eu-south-2.amazonaws.com","","","","","*.s3.eu-south-2.amazonaws.com|s3.eu-south-2.amazonaws.com|*.s3-eu-south-2.amazonaws.com|s3-eu-south-2.amazonaws.com|*.s3.dualstack.eu-south-2.amazonaws.com|s3.dualstack.eu-south-2.amazonaws.com|*.s3-control.eu-south-2.amazonaws.com|s3-control.eu-south-2.amazonaws.com|*.s3-control.dualstack.eu-south-2.amazonaws.com|s3-control.dualstack.eu-south-2.amazonaws.com|*.s3-accesspoint.eu-south-2.amazonaws.com|*.s3-accesspoint.dualstack.eu-south-2.amazonaws.com|*.s3-deprecated.eu-south-2.amazonaws.com|s3-deprecated.eu-south-2.amazonaws.com","","false"
"99.77.161.0","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.28","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.21","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.162","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.31","*.k.m1.as1.app.chime.aws","","","","","*.k.m1.as1.app.chime.aws","","false"
"99.77.161.145","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.170","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.11","*.k.m1.as1.app.chime.aws","","","","","*.k.m1.as1.app.chime.aws","","false"
"99.77.161.160","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.5","bitp.m1.as1.app.chime.aws","","","","","bitp.m1.as1.app.chime.aws","","false"
"99.77.161.131","bitp.m3.as1.app.chime.aws","","","","","bitp.m3.as1.app.chime.aws","","false"
"99.77.161.111","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.98","*.k.m2.as1.app.chime.aws","","","","","*.k.m2.as1.app.chime.aws","","false"
"99.77.161.69","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.167","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.57","bitp.m1.as1.app.chime.aws","","","","","bitp.m1.as1.app.chime.aws","","false"
"99.77.161.62","bitp.m1.as1.app.chime.aws","","","","","bitp.m1.as1.app.chime.aws","","false"
"99.77.161.116","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.55","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.119","ice.m2.as1.app.chime.aws","","","","","ice.m2.as1.app.chime.aws|ice.z2.as1.m.chime.aws|icea.z2.as1.m.chime.aws","","false"
"99.77.161.73","ice.m2.as1.app.chime.aws","","","","","ice.m2.as1.app.chime.aws|ice.z2.as1.m.chime.aws|icea.z2.as1.m.chime.aws","","false"
"99.77.161.60","bitp.m1.as1.app.chime.aws","","","","","bitp.m1.as1.app.chime.aws","","false"
"99.77.161.169","bitp.m3.as1.app.chime.aws","","","","","bitp.m3.as1.app.chime.aws","","false"
"99.77.161.84","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.105","ice.m2.as1.app.chime.aws","","","","","ice.m2.as1.app.chime.aws|ice.z2.as1.m.chime.aws|icea.z2.as1.m.chime.aws","","false"
"99.77.161.46","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.75","ice.m2.as1.app.chime.aws","","","","","ice.m2.as1.app.chime.aws|ice.z2.as1.m.chime.aws|icea.z2.as1.m.chime.aws","","false"
"99.77.161.32","bitp.m1.as1.app.chime.aws","","","","","bitp.m1.as1.app.chime.aws","","false"
"99.77.161.126","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.54","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.65","ice.m2.as1.app.chime.aws","","","","","ice.m2.as1.app.chime.aws|ice.z2.as1.m.chime.aws|icea.z2.as1.m.chime.aws","","false"
"99.77.161.38","ice.m1.as1.app.chime.aws","","","","","ice.m1.as1.app.chime.aws|ice.z1.as1.m.chime.aws|icea.z1.as1.m.chime.aws","","false"
"99.77.161.137","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.87","bitp.m2.as1.app.chime.aws","","","","","bitp.m2.as1.app.chime.aws","","false"
"99.77.161.144","ice.m3.as1.app.chime.aws","","","","","ice.m3.as1.app.chime.aws|ice.z3.as1.m.chime.aws|icea.z3.as1.m.chime.aws","","false"
"99.77.161.6","signal.m1.as1.app.chime.aws","","","","","signal.m1.as1.app.chime.aws|signal.z1.as1.m.chime.aws","","false"
"99.77.161.79","*.k.m2.as1.app.chime.aws","","","","","*.k.m2.as1.app.chime.aws","","false"
"99.77.161.61","signal.m1.as1.app.chime.aws","","","","","signal.m1.as1.app.chime.aws|signal.z1.as1.m.chime.aws","","false"
"99.77.161.133","signal.m3.as1.app.chime.aws","","","","","signal.m3.as1.app.chime.aws|signal.z3.as1.m.chime.aws","","false"
"99.77.161.184","signal.m3.as1.app.chime.aws","","","","","signal.m3.as1.app.chime.aws|signal.z3.as1.m.chime.aws","","false"
"99.77.161.147","signal.m3.as1.app.chime.aws","","","","","signal.m3.as1.app.chime.aws|signal.z3.as1.m.chime.aws","","false"
"99.77.161.96","signal.m2.as1.app.chime.aws","","","","","signal.m2.as1.app.chime.aws|signal.z2.as1.m.chime.aws","","false"
"99.77.161.90","signal.m2.as1.app.chime.aws","","","","","signal.m2.as1.app.chime.aws|signal.z2.as1.m.chime.aws","","false"
"99.77.161.185","signal.m3.as1.app.chime.aws","","","","","signal.m3.as1.app.chime.aws|signal.z3.as1.m.chime.aws","","false"
"99.77.161.135","signal.m3.as1.app.chime.aws","","","","","signal.m3.as1.app.chime.aws|signal.z3.as1.m.chime.aws","","false"
"99.77.161.53","signal.m1.as1.app.chime.aws","","","","","signal.m1.as1.app.chime.aws|signal.z1.as1.m.chime.aws","","false"
"99.77.161.80","signal.m2.as1.app.chime.aws","","","","","signal.m2.as1.app.chime.aws|signal.z2.as1.m.chime.aws","","false"
"35.50.142.89","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.104","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.98","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.13","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.127","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.96","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.88","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.143","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.100","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.220","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.1","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.160","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.10","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.109","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.26","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.244","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.7","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.59","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.210","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.23","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.153","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.219","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.194","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.95","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.171","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.169","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.136","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.193","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.83","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.20","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.79","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.218","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.214","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.18","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.181","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.230","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.135","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.93","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.3","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.163","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.202","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.97","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.233","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.72","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.74","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.167","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.27","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.215","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.131","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"35.50.142.226","*.use21.rtx.live-video.net","","","","","*.use21.rtx.live-video.net","","false"
"71.136.64.11","training-metrics.gamma.cn-north-1.ml-platform.aws.a2z.org.cn","","","","","training-metrics.gamma.cn-north-1.ml-platform.aws.a2z.org.cn","","false"
"71.136.64.139","*.laerdalonline.cn","Laerdal Bangalore LLP","IN","Bengaluru","Karnataka","*.laerdalonline.cn|laerdalonline.cn","","false"
"71.136.64.78","coinwatch.vip","","","","","coinwatch.vip|www.coinwatch.vip","","false"
"71.136.64.60","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"71.136.67.170","*.sparkzen.cn","","","","","*.sparkzen.cn","","false"
"71.136.64.48","kibanastg.techmon.adidas.com.cn","","","","","kibanastg.techmon.adidas.com.cn","","false"
"71.136.67.158","idprod.htcvive.com","","","","","idprod.htcvive.com|*.idprod.htcvive.com|htcwowidprod.com|*.htcwowidprod.com","","false"
"71.136.64.33","*.baitoujia.cn","","","","","*.baitoujia.cn|baitoujia.cn","","false"
"71.136.64.141","*.vd-bics.com.cn","丰通信息系统（北京）有限公司","CN","北京","北京","*.vd-bics.com.cn|vd-bics.com.cn","","false"
"71.136.64.252","*.aibixby.com.cn","","","","","*.aibixby.com.cn","","false"
"71.136.64.153","TRAEFIK DEFAULT CERT","","","","","4bdb2117e13a163246a3ce4bcbb2f74c.4b2bef2612d979c51f81c91c12f330e3.traefik.default","","true"
"71.136.64.152","cowmsapi.jiyunbao.com","","","","","cowmsapi.jiyunbao.com","","false"
"71.136.64.44","*.3dexperience.3ds.com","","","","","*.3dexperience.3ds.com|3dexperience.3ds.com","","false"
"71.136.67.230","*.c0.cn-north-1.gamma.airflow.amazonaws.com.cn","","","","","*.c0.cn-north-1.gamma.airflow.amazonaws.com.cn","","false"
"71.136.67.154","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.64.14","api.cn-north-1.mechanic.aws.a2z.org.cn","","","","","api.cn-north-1.mechanic.aws.a2z.org.cn|api.mechanic.aws.a2z.org.cn","","false"
"71.136.64.201","*.sony.com.cn","","","","","*.sony.com.cn","","false"
"71.136.64.182","*.sfnsb01.cn1.nanostring-atomx.cn","","","","","*.sfnsb01.cn1.nanostring-atomx.cn","","false"
"71.136.64.188","*.systechcloud.cn","","","","","*.systechcloud.cn|systechcloud.cn","","false"
"71.136.67.171","*.iot.cn-north-1.amazonaws.com.cn","Amazon.com, Inc.","US","Seattle","Washington","iot.cn-north-1.amazonaws.com.cn|*.iot.cn-north-1.amazonaws.com.cn","","false"
"71.136.64.58","kube-apiserver","","","","","94ebacf5b34fe38690053fb8813e9214.yl4.cn-north-1.eks.amazonaws.com.cn|ip-172-16-54-127.cn-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fda2:c329:bddf::1|2400:7fc0:8c7c:eb01::b433|172.16.54.127","false"
"71.136.64.77","*.wiley.cn","","","","","*.wiley.cn","","false"
"71.136.64.126","adifox.adidas.com.cn","adidas AG","DE","Herzogenaurach","Bayern","adifox.adidas.com.cn|ooc.adidas.com.cn","","false"
"71.136.64.130","gamma-transcribe.cn-north-1.amazonaws.com.cn","","","","","gamma-transcribe.cn-north-1.amazonaws.com.cn|transcribe-gamma.cn-north-1.api.amazonwebservices.com.cn|*.gamma.transcribe.cn-north-1.vpce.amazonaws.com.cn","","false"
"71.136.64.148","*.licai.com","","","","","*.licai.com|licai.com","","false"
"71.136.64.109","cn-north-1.wfmv2.gamma.boost.aws.a2z.org.cn","","","","","cn-north-1.wfmv2.gamma.boost.aws.a2z.org.cn|wfmv2.gamma.boost.aws.a2z.org.cn","","false"
"71.136.64.31","*.devint33.gravty.cn","","","","","*.devint33.gravty.cn","","false"
"71.136.64.196","*.lezuan9.com","","","","","*.lezuan9.com","","false"
"71.136.67.179","kube-apiserver","","","","","a481ae6207a6d2525905416766d9a9c5.sk1.cn-north-1.eks.amazonaws.com.cn|ip-172-16-44-193.cn-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.20.37.130|172.16.44.193","false"
"71.136.64.166","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.67.244","kube-apiserver","","","","","c4cb86e457de298e0e323f228ee4ad35.yl4.cn-north-1.eks.amazonaws.com.cn|ip-172-16-110-153.cn-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.31.2.135|172.16.110.153","false"
"71.136.67.253","static.shipcocn.com","","","","","static.shipcocn.com","","false"
"71.136.69.176","*.ugw2-test.canon.com.cn","佳能（中国）有限公司","CN","","北京市","*.ugw2-test.canon.com.cn|ugw2-test.canon.com.cn","","false"
"71.136.69.202","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.69.246","*.mindray.com","SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.","CN","Shenzhen","Guangdong Province","*.mindray.com|mindray.com","","false"
"71.136.69.136","*.ugw2-test.canon.com.cn","佳能（中国）有限公司","CN","","北京市","*.ugw2-test.canon.com.cn|ugw2-test.canon.com.cn","","false"
"71.136.69.220","*.foxitreader.cn","","","","","*.foxitreader.cn|foxitreader.cn","","false"
"71.136.69.187","*.aspiringminds.cn","","","","","*.aspiringminds.cn|*.datascience.aspiringminds.cn|*.talentcentral.shlglobal.cn|*.shlglobal.cn","","false"
"71.136.69.157","*.cn.llm.tcljd.com","","","","","*.cn.llm.tcljd.com","","false"
"71.136.69.161","cn-north-1.prod.api-tenant.shoehorn.security.a2z.org.cn","","","","","cn-north-1.prod.api-tenant.shoehorn.security.a2z.org.cn","","false"
"71.136.69.189","*.cn.llm.tcljd.com","","","","","*.cn.llm.tcljd.com","","false"
"71.136.69.218","kube-apiserver","","","","","c41b4cea0e837e6e90d7d1c33f41ae1b.yl4.cn-north-1.eks.amazonaws.com.cn|ip-172-16-41-207.cn-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.19.122|172.16.41.207","false"
"71.136.69.225","*.zlongame.com","","","","","*.zlongame.com|zlongame.com","","false"
"71.136.69.158","val.rgc.comws.homeconnectegw.cn","Home Connect GmbH","DE","Munich","Bavaria","val.rgc.comws.homeconnectegw.cn|val.rgc.comws-1-8-3.homeconnectegw.cn|opn.rgc.comws.homeconnectegw.cn|opn.rgc.comws-1-8-3.homeconnectegw.cn","","false"
"71.136.69.195","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.69.185","*.gp.prismaaccess.cn","PALO ALTO NETWORKS, INC.","US","Santa Clara","California","*.gp.prismaaccess.cn","","false"
"71.136.72.152","cariad-onup-dlp-cloud-04.app.cn.vwg-connect.cn","VWAG","CN","","","cariad-onup-dlp-cloud-04.app.cn.vwg-connect.cn","","false"
"71.136.72.219","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.72.157","*.gamma.execute-api.cn-north-1.amazonaws.com.cn","","","","","*.gamma.execute-api.cn-north-1.amazonaws.com.cn","","false"
"71.136.72.199","localhost","Kong","US","San Francisco","California","","","true"
"71.136.72.210","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.72.233","park.query.api.dvb.corpinter.net.cn","Mercedes-Benz Group AG","DE","Stuttgart","","park.query.api.dvb.corpinter.net.cn","","false"
"71.136.72.147","*.misumi.com.cn","","","","","*.misumi.com.cn","","false"
"71.136.73.186","*.meditlink.cn","","","","","*.meditlink.cn|meditlink.cn","","false"
"71.136.72.167","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.72.131","*.zhumu.cn","","","","","*.zhumu.cn|zhumu.cn","","false"
"71.136.72.177","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.73.219","*.playrixcdn.cn","","","","","*.playrixcdn.cn","","false"
"71.136.72.180","*.ugw2.canon.com.cn","佳能（中国）有限公司","CN","","北京市","*.ugw2.canon.com.cn|ugw2.canon.com.cn","","false"
"71.136.72.153","keycloak.authorization.dev-orionadp.cn","","","","","keycloak.authorization.dev-orionadp.cn","","false"
"71.136.73.236","*.cn-north-1.es.amazonaws.com.cn","","","","","*.cn-north-1.es.amazonaws.com.cn","","false"
"71.136.73.222","*.oilgasjobai.com","","","","","*.oilgasjobai.com|oilgasjobai.com","","false"
"71.136.72.222","*.suibiji.com","","","","","*.suibiji.com|suibiji.com","","false"
"71.136.72.161","*.service.gongziting.tech","","","","","*.service.gongziting.tech","","false"
"71.136.72.208","stage-gameops-player-profile-mygamez-01.playrixcdn.cn","","","","","stage-gameops-player-profile-mygamez-01.playrixcdn.cn","","false"
"71.136.75.90","*.78dm.net","北京乐自天成文化发展有限公司","CN","","北京市","*.78dm.net|78dm.net","","false"
"71.136.72.192","*.myeverok.com","南京恒锦软件科技有限公司","CN","南京市","江苏省","*.myeverok.com|myeverok.com","","false"
"71.136.73.183","*.bgne.com.cn","","","","","*.bgne.com.cn|bgne.com.cn","","false"
"71.136.73.209","*.lezuan8.com","","","","","*.lezuan8.com","","false"
"71.136.72.195","kube-apiserver","","","","","2864128f05f95fc0abe0d51ecf7ead3e.sk1.cn-north-1.eks.amazonaws.com.cn|ip-172-16-63-92.cn-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.71.180|172.16.63.92","false"
"71.136.73.249","konexus.cn","","","","","konexus.cn|*.dev.konexus.cn|*.staging.konexus.cn|*.konexus.cn","","false"
"71.136.74.173","*.rocketdt.com","Rocket Data Technology Limited","HK","Kwun Tong","","*.rocketdt.com|rocketdt.com","","false"
