IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.90.136.242","34.90.136.242","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.136.242|10.16.0.1|34.90.205.235|34.90.4.53|34.90.212.211|10.128.0.101","false"
"34.90.136.246","34.147.39.43","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.147.39.43|172.18.33.1|34.147.69.224|34.90.136.246|172.18.32.155","false"
"34.90.136.252","34.91.200.163","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.200.163|34.118.224.1|10.164.0.12|34.32.250.10|34.90.136.252|35.204.196.30","false"
"34.90.136.254","34.90.136.254","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.136.254|10.64.0.1|34.91.161.32|35.204.83.192|34.141.164.52|10.164.0.12","false"
"34.90.136.248","34.90.136.248","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.136.248|34.118.224.1|35.204.185.4|34.147.126.235|34.34.21.67|10.164.15.202","false"
"34.90.136.238","34.90.136.238","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.136.238|10.16.0.1|34.90.195.195|34.32.140.203|34.91.151.134|10.164.0.119","false"
"34.90.137.7","34.90.137.7","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.137.7|10.120.0.1|34.91.198.190|34.32.176.166|34.91.219.101|10.164.0.19","false"
"34.90.137.6","34.147.5.60","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.147.5.60|10.4.64.1|10.41.16.2|34.32.160.182|34.90.137.6|34.91.51.193","false"
"34.90.137.12","34.141.150.177","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.141.150.177|172.16.0.1|34.90.137.12|34.91.69.97|35.204.1.207|34.90.20.253|10.10.15.239","false"
"34.90.137.19","34.90.28.245","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.28.245|10.16.0.1|34.91.236.103|34.90.137.19|35.204.187.83|10.164.0.28","false"
"34.90.137.28","34.90.137.28","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.137.28|10.4.16.1|35.204.121.144|10.164.0.7","false"
"34.90.137.0","www.contract-retail.ru","","","","","www.contract-retail.ru|contract-retail.ru","","false"
"34.90.137.24","34.91.2.32","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.2.32|10.60.0.1|34.90.137.24|34.90.243.146|34.141.225.55|10.164.0.40","false"
"34.90.137.33","34.91.80.102","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.80.102|34.118.224.1|10.164.15.201|34.90.137.33|34.91.55.95|35.204.46.121","false"
