IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.91.232.53","34.91.232.53","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.232.53|192.168.48.1|35.204.219.136|34.141.233.214|34.91.195.117|10.205.198.146","false"
"34.91.232.64","35.204.187.23","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.204.187.23|34.118.224.1|10.18.108.2|34.91.232.64|34.90.86.190|34.34.104.50","false"
"34.91.232.79","34.147.125.163","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.147.125.163|10.16.0.1|34.91.220.226|34.91.232.79|34.32.183.24|10.164.0.44","false"
"34.91.232.80","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.91.232.58","34.32.245.231","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.32.245.231|172.18.0.1|172.19.0.2|35.234.171.188|34.91.232.58|34.91.78.172","false"
"34.91.232.91","34.34.53.192","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local|4b534a4dd43044778c24.europe-west4-c.cloud-gke.goog","34.34.53.192|10.59.240.1|34.91.232.91|10.164.0.56","false"
"34.91.232.97","34.91.232.97","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.232.97|10.133.0.1|34.91.41.49|34.90.250.193|34.147.17.137|10.133.16.2","false"
"34.91.232.96","35.227.157.105","Google","US","Sunnyvale","CA","","","true"
"34.91.232.101","aiplatform.googleapis.com","Google LLC","US","Sunnyvale","CA","","","true"
"34.91.232.104","34.91.200.228","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.200.228|10.5.0.1|35.204.240.69|34.90.187.90|34.90.120.162|10.20.0.98","false"
"34.91.232.113","34.32.215.49","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.32.215.49|34.118.224.1|192.168.86.82|34.141.158.80|34.32.140.60|34.91.232.113","false"
"34.91.232.116","34.91.103.148","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.91.103.148|10.16.64.1|34.91.232.116|35.204.223.130|34.91.183.244|10.164.0.22","false"
"34.91.232.130","35.204.169.21","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.204.169.21|10.20.0.1|35.204.70.214|34.91.232.130|34.90.207.78|10.164.0.15","false"
"34.91.232.131","aiplatform.googleapis.com","Google LLC","US","Sunnyvale","CA","","","true"
"34.91.232.132","35.204.209.169","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.204.209.169|10.0.64.1|34.90.144.101|34.91.232.132|34.32.188.104|10.164.0.27","false"
"34.91.232.138","35.227.157.105","Google","US","Sunnyvale","CA","","","true"
"34.91.232.151","34.90.125.200","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.90.125.200|10.23.240.1|34.90.115.74|34.91.75.203|34.91.232.151|10.164.0.16","false"
